masa;paksha;tithi;start;end;start_sunrise;next_day_sunrise;sunset;date;arunoday;type;nakshatra_name;nakshatra_start;nakshatra_end
Śrīdhar;G;Pañchamī;2021-08-12 13:26;2021-08-13 11:38;2021-08-12 05:06;2021-08-13 05:08;2021-08-12 20:59;2021-08-13;2021-08-13 03:32;shuddha;;;
Śrīdhar;G;Śaṣṭhī;2021-08-13 11:38;2021-08-14 09:34;2021-08-13 05:08;2021-08-14 05:11;2021-08-13 20:56;2021-08-14;2021-08-14 03:35;shuddha;;;
Śrīdhar;G;Saptamī;2021-08-14 09:34;2021-08-15 07:18;2021-08-14 05:11;2021-08-15 05:13;2021-08-14 20:54;2021-08-15;2021-08-15 03:37;shuddha;;;
Śrīdhar;G;Aṣṭamī;2021-08-15 07:18;2021-08-16 04:53;2021-08-15 05:13;2021-08-16 05:15;2021-08-15 20:51;2021-08-16;2021-08-16 03:39;kshaya;;;
Śrīdhar;G;Navamī;2021-08-16 04:53;2021-08-17 02:24;2021-08-16 05:15;2021-08-17 05:18;2021-08-16 20:48;2021-08-16;2021-08-16 03:39;viddha;;;
Śrīdhar;G;Daśamī;2021-08-17 02:24;2021-08-17 23:58;2021-08-17 05:18;2021-08-18 05:20;2021-08-17 20:45;2021-08-17;2021-08-17 03:42;shuddha;;;
Śrīdhar;G;Ekādaśī;2021-08-17 23:58;2021-08-18 21:39;2021-08-17 05:18;2021-08-18 05:20;2021-08-17 20:45;2021-08-18;2021-08-18 03:44;shuddha;;;
Śrīdhar;G;Dvādaśī;2021-08-18 21:39;2021-08-19 19:30;2021-08-18 05:20;2021-08-19 05:23;2021-08-18 20:42;2021-08-19;2021-08-19 03:47;shuddha;;;
Śrīdhar;G;Trayodaśī;2021-08-19 19:30;2021-08-20 17:37;2021-08-19 05:23;2021-08-20 05:25;2021-08-19 20:39;2021-08-20;2021-08-20 03:49;shuddha;;;
Śrīdhar;G;Chaturdaśī;2021-08-20 17:37;2021-08-21 16:03;2021-08-20 05:25;2021-08-21 05:27;2021-08-20 20:37;2021-08-21;2021-08-21 03:51;shuddha;;;
Śrīdhar;G;Pūrṇimā;2021-08-21 16:03;2021-08-22 14:53;2021-08-21 05:27;2021-08-22 05:30;2021-08-21 20:34;2021-08-22;2021-08-22 03:54;shuddha;;;
Hṛṣīkeś;K;Pratipad;2021-08-22 14:53;2021-08-23 14:10;2021-08-22 05:30;2021-08-23 05:32;2021-08-22 20:31;2021-08-23;2021-08-23 03:56;shuddha;;;
Hṛṣīkeś;K;Dvitīya;2021-08-23 14:10;2021-08-24 13:57;2021-08-23 05:32;2021-08-24 05:34;2021-08-23 20:28;2021-08-24;2021-08-24 03:58;shuddha;;;
Hṛṣīkeś;K;Tṛtīya;2021-08-24 13:57;2021-08-25 14:14;2021-08-24 05:34;2021-08-25 05:37;2021-08-24 20:25;2021-08-25;2021-08-25 04:01;shuddha;;;
Hṛṣīkeś;K;Chaturthī;2021-08-25 14:14;2021-08-26 15:04;2021-08-25 05:37;2021-08-26 05:39;2021-08-25 20:22;2021-08-26;2021-08-26 04:03;shuddha;;;
Hṛṣīkeś;K;Pañchamī;2021-08-26 15:04;2021-08-27 16:21;2021-08-26 05:39;2021-08-27 05:42;2021-08-26 20:19;2021-08-27;2021-08-27 04:06;shuddha;;;
Hṛṣīkeś;K;Śaṣṭhī;2021-08-27 16:21;2021-08-28 18:00;2021-08-27 05:42;2021-08-28 05:44;2021-08-27 20:16;2021-08-28;2021-08-28 04:08;shuddha;;;
Hṛṣīkeś;K;Saptamī;2021-08-28 18:00;2021-08-29 19:55;2021-08-28 05:44;2021-08-29 05:46;2021-08-28 20:13;2021-08-29;2021-08-29 04:10;shuddha;;;
Hṛṣīkeś;K;Aṣṭamī;2021-08-29 19:55;2021-08-30 21:58;2021-08-29 05:46;2021-08-30 05:49;2021-08-29 20:10;2021-08-30;2021-08-30 04:13;shuddha;;;
Hṛṣīkeś;K;Navamī;2021-08-30 21:58;2021-08-31 23:57;2021-08-30 05:49;2021-08-31 05:51;2021-08-30 20:07;2021-08-31;2021-08-31 04:15;shuddha;;;
Hṛṣīkeś;K;Daśamī;2021-08-31 23:57;2021-09-02 01:44;2021-08-31 05:51;2021-09-01 05:53;2021-08-31 20:04;2021-09-01;2021-09-01 04:17;shuddha;;;
Hṛṣīkeś;K;Ekādaśī;2021-09-02 01:44;2021-09-03 03:10;2021-09-02 05:56;2021-09-03 05:58;2021-09-02 19:58;2021-09-02;2021-09-02 04:20;shuddha;;;
Hṛṣīkeś;K;Dvādaśī;2021-09-03 03:10;2021-09-04 04:09;2021-09-03 05:58;2021-09-04 06:00;2021-09-03 19:55;2021-09-03;2021-09-03 04:22;shuddha;;;
Hṛṣīkeś;K;Trayodaśī;2021-09-04 04:09;2021-09-05 04:39;2021-09-04 06:00;2021-09-05 06:03;2021-09-04 19:52;2021-09-04;2021-09-04 04:24;shuddha;;;
Hṛṣīkeś;K;Chaturdaśī;2021-09-05 04:39;2021-09-06 04:37;2021-09-05 06:03;2021-09-06 06:05;2021-09-05 19:49;2021-09-05;2021-09-05 04:27;viddha;;;
Hṛṣīkeś;K;Amāvasyā;2021-09-06 04:37;2021-09-07 04:06;2021-09-06 06:05;2021-09-07 06:08;2021-09-06 19:46;2021-09-06;2021-09-06 04:29;viddha;;;
Hṛṣīkeś;G;Pratipad;2021-09-07 04:06;2021-09-08 03:06;2021-09-07 06:08;2021-09-08 06:10;2021-09-07 19:43;2021-09-07;2021-09-07 04:32;shuddha;;;
Hṛṣīkeś;G;Dvitīya;2021-09-08 03:06;2021-09-09 01:40;2021-09-08 06:10;2021-09-09 06:12;2021-09-08 19:40;2021-09-08;2021-09-08 04:34;shuddha;;;
Hṛṣīkeś;G;Tṛtīya;2021-09-09 01:40;2021-09-09 23:55;2021-09-09 06:12;2021-09-10 06:15;2021-09-09 19:37;2021-09-09;2021-09-09 04:36;shuddha;;;
Hṛṣīkeś;G;Chaturthī;2021-09-09 23:55;2021-09-10 21:53;2021-09-09 06:12;2021-09-10 06:15;2021-09-09 19:37;2021-09-10;2021-09-10 04:39;shuddha;;;
Hṛṣīkeś;G;Pañchamī;2021-09-10 21:53;2021-09-11 19:38;2021-09-10 06:15;2021-09-11 06:17;2021-09-10 19:34;2021-09-11;2021-09-11 04:41;shuddha;;;
Hṛṣīkeś;G;Śaṣṭhī;2021-09-11 19:38;2021-09-12 17:15;2021-09-11 06:17;2021-09-12 06:19;2021-09-11 19:31;2021-09-12;2021-09-12 04:43;shuddha;;;
Hṛṣīkeś;G;Saptamī;2021-09-12 17:15;2021-09-13 14:48;2021-09-12 06:19;2021-09-13 06:22;2021-09-12 19:28;2021-09-13;2021-09-13 04:46;shuddha;;;
Hṛṣīkeś;G;Aṣṭamī;2021-09-13 14:48;2021-09-14 12:24;2021-09-13 06:22;2021-09-14 06:24;2021-09-13 19:25;2021-09-14;2021-09-14 04:48;shuddha;;;
Hṛṣīkeś;G;Navamī;2021-09-14 12:24;2021-09-15 10:05;2021-09-14 06:24;2021-09-15 06:26;2021-09-14 19:22;2021-09-15;2021-09-15 04:50;shuddha;;;
Hṛṣīkeś;G;Daśamī;2021-09-15 10:05;2021-09-16 07:58;2021-09-15 06:26;2021-09-16 06:29;2021-09-15 19:19;2021-09-16;2021-09-16 04:53;shuddha;;;
Hṛṣīkeś;G;Ekādaśī;2021-09-16 07:58;2021-09-17 06:05;2021-09-16 06:29;2021-09-17 06:31;2021-09-16 19:16;2021-09-17;2021-09-17 04:55;kshaya;Śrāvaṇ;2021-09-17 03:12;2021-09-18 02:20
Hṛṣīkeś;G;Dvādaśī;2021-09-17 06:05;2021-09-18 04:33;2021-09-17 06:31;2021-09-18 06:33;2021-09-17 19:13;2021-09-17;2021-09-17 04:55;viddha;;;
Hṛṣīkeś;G;Trayodaśī;2021-09-18 04:33;2021-09-19 03:24;2021-09-18 06:33;2021-09-19 06:36;2021-09-18 19:10;2021-09-18;2021-09-18 04:57;shuddha;;;
Hṛṣīkeś;G;Chaturdaśī;2021-09-19 03:24;2021-09-20 02:41;2021-09-19 06:36;2021-09-20 06:38;2021-09-19 19:07;2021-09-19;2021-09-19 05:60;shuddha;;;
Hṛṣīkeś;G;Pūrṇimā;2021-09-20 02:41;2021-09-21 02:29;2021-09-20 06:38;2021-09-21 06:40;2021-09-20 19:04;2021-09-20;2021-09-20 05:02;shuddha;;;
Padmanābha;K;Pratipad;2021-09-21 02:29;2021-09-22 02:47;2021-09-21 06:40;2021-09-22 06:43;2021-09-21 19:01;2021-09-21;2021-09-21 05:04;shuddha;;;
Padmanābha;K;Dvitīya;2021-09-22 02:47;2021-09-23 03:36;2021-09-22 06:43;2021-09-23 06:45;2021-09-22 18:58;2021-09-22;2021-09-22 05:07;shuddha;;;
Padmanābha;K;Tṛtīya;2021-09-23 03:36;2021-09-24 04:58;2021-09-23 06:45;2021-09-24 06:47;2021-09-23 18:55;2021-09-23;2021-09-23 05:09;shuddha;;;
Padmanābha;K;Chaturthī;2021-09-24 04:58;2021-09-25 06:35;2021-09-24 06:47;2021-09-25 06:50;2021-09-24 18:52;2021-09-24;2021-09-24 05:11;shuddha;;;
Padmanābha;K;Pañchamī;2021-09-25 06:35;2021-09-26 08:33;2021-09-25 06:50;2021-09-26 06:52;2021-09-25 18:49;2021-09-25;2021-09-25 05:14;sampurna;;;
Padmanābha;K;Śaṣṭhī;2021-09-26 08:33;2021-09-27 10:38;2021-09-26 06:52;2021-09-27 06:54;2021-09-26 18:46;2021-09-27;2021-09-27 05:18;shuddha;;;
Padmanābha;K;Saptamī;2021-09-27 10:38;2021-09-28 12:40;2021-09-27 06:54;2021-09-28 06:57;2021-09-27 18:43;2021-09-28;2021-09-28 05:21;shuddha;;;
Padmanābha;K;Aṣṭamī;2021-09-28 12:40;2021-09-29 14:07;2021-09-28 06:57;2021-09-29 06:59;2021-09-28 18:40;2021-09-29;2021-09-29 05:23;shuddha;;;
Padmanābha;K;Navamī;2021-09-29 14:07;2021-09-30 15:56;2021-09-29 06:59;2021-09-30 07:01;2021-09-29 18:37;2021-09-30;2021-09-30 05:25;shuddha;;;
Padmanābha;K;Daśamī;2021-09-30 15:56;2021-10-01 16:58;2021-09-30 07:01;2021-10-01 07:04;2021-09-30 18:34;2021-10-01;2021-10-01 05:28;shuddha;;;
Padmanābha;K;Ekādaśī;2021-10-01 16:58;2021-10-02 17:31;2021-10-01 07:04;2021-10-02 07:06;2021-10-01 18:31;2021-10-02;2021-10-02 05:30;shuddha;;;
Padmanābha;K;Dvādaśī;2021-10-02 17:31;2021-10-03 17:31;2021-10-02 07:06;2021-10-03 07:09;2021-10-02 18:28;2021-10-03;2021-10-03 05:33;shuddha;;;
Padmanābha;K;Trayodaśī;2021-10-03 17:31;2021-10-04 17:02;2021-10-03 07:09;2021-10-04 07:11;2021-10-03 18:25;2021-10-04;2021-10-04 05:35;shuddha;;;
Padmanābha;K;Chaturdaśī;2021-10-04 17:02;2021-10-05 16:04;2021-10-04 07:11;2021-10-05 07:13;2021-10-04 18:22;2021-10-05;2021-10-05 05:37;shuddha;;;
Padmanābha;K;Amāvasyā;2021-10-05 16:04;2021-10-06 14:41;2021-10-05 07:13;2021-10-06 07:16;2021-10-05 18:19;2021-10-06;2021-10-06 05:40;shuddha;;;
Padmanābha;G;Pratipad;2021-10-06 14:41;2021-10-07 12:57;2021-10-06 07:16;2021-10-07 07:18;2021-10-06 18:16;2021-10-07;2021-10-07 05:42;shuddha;;;
Padmanābha;G;Dvitīya;2021-10-07 12:57;2021-10-08 10:56;2021-10-07 07:18;2021-10-08 07:21;2021-10-07 18:13;2021-10-08;2021-10-08 05:45;shuddha;;;
Padmanābha;G;Tṛtīya;2021-10-08 10:56;2021-10-09 08:43;2021-10-08 07:21;2021-10-09 07:23;2021-10-08 18:10;2021-10-09;2021-10-09 05:47;shuddha;;;
Padmanābha;G;Chaturthī;2021-10-09 08:43;2021-10-10 06:22;2021-10-09 07:23;2021-10-10 07:25;2021-10-09 18:07;2021-10-10;2021-10-10 05:49;kshaya;;;
Padmanābha;G;Pañchamī;2021-10-10 06:22;2021-10-11 03:54;2021-10-10 07:25;2021-10-11 07:28;2021-10-10 18:04;2021-10-10;2021-10-10 05:49;viddha;;;
Padmanābha;G;Śaṣṭhī;2021-10-11 03:54;2021-10-12 01:34;2021-10-11 07:28;2021-10-12 07:30;2021-10-11 18:01;2021-10-11;2021-10-11 05:52;shuddha;;;
Padmanābha;G;Saptamī;2021-10-12 01:34;2021-10-12 23:18;2021-10-12 07:30;2021-10-13 07:33;2021-10-12 17:58;2021-10-12;2021-10-12 05:54;shuddha;;;
Padmanābha;G;Aṣṭamī;2021-10-12 23:18;2021-10-13 21:19;2021-10-12 07:30;2021-10-13 07:33;2021-10-12 17:58;2021-10-13;2021-10-13 05:57;shuddha;;;
Padmanābha;G;Navamī;2021-10-13 21:19;2021-10-14 19:22;2021-10-13 07:33;2021-10-14 07:35;2021-10-13 17:55;2021-10-14;2021-10-14 05:59;shuddha;;;
Padmanābha;G;Daśamī;2021-10-14 19:22;2021-10-15 17:51;2021-10-14 07:35;2021-10-15 07:38;2021-10-14 17:52;2021-10-15;2021-10-15 06:02;shuddha;;;
Padmanābha;G;Ekādaśī;2021-10-15 17:51;2021-10-16 16:45;2021-10-15 07:38;2021-10-16 07:40;2021-10-15 17:49;2021-10-16;2021-10-16 06:04;shuddha;;;
Padmanābha;G;Dvādaśī;2021-10-16 16:45;2021-10-17 16:05;2021-10-16 07:40;2021-10-17 07:42;2021-10-16 17:46;2021-10-17;2021-10-17 06:06;shuddha;;;
Padmanābha;G;Trayodaśī;2021-10-17 16:05;2021-10-18 15:55;2021-10-17 07:42;2021-10-18 07:45;2021-10-17 17:43;2021-10-18;2021-10-18 06:09;shuddha;;;
Padmanābha;G;Chaturdaśī;2021-10-18 15:55;2021-10-19 16:15;2021-10-18 07:45;2021-10-19 07:47;2021-10-18 17:41;2021-10-19;2021-10-19 06:11;shuddha;;;
Padmanābha;G;Pūrṇimā;2021-10-19 16:15;2021-10-20 17:08;2021-10-19 07:47;2021-10-20 07:50;2021-10-19 17:38;2021-10-20;2021-10-20 06:14;shuddha;;;
Dāmodar;K;Pratipad;2021-10-20 17:08;2021-10-21 18:27;2021-10-20 07:50;2021-10-21 07:52;2021-10-20 17:35;2021-10-21;2021-10-21 06:16;shuddha;;;
Dāmodar;K;Dvitīya;2021-10-21 18:27;2021-10-22 20:09;2021-10-21 07:52;2021-10-22 07:55;2021-10-21 17:32;2021-10-22;2021-10-22 06:19;shuddha;;;
Dāmodar;K;Tṛtīya;2021-10-22 20:09;2021-10-23 22:10;2021-10-22 07:55;2021-10-23 07:57;2021-10-22 17:29;2021-10-23;2021-10-23 06:21;shuddha;;;
Dāmodar;K;Chaturthī;2021-10-23 22:10;2021-10-25 00:18;2021-10-23 07:57;2021-10-24 08:00;2021-10-23 17:27;2021-10-24;2021-10-24 06:24;shuddha;;;
Dāmodar;K;Pañchamī;2021-10-25 00:18;2021-10-26 02:21;2021-10-25 08:02;2021-10-26 08:05;2021-10-25 17:21;2021-10-25;2021-10-25 06:26;shuddha;;;
Dāmodar;K;Śaṣṭhī;2021-10-26 02:21;2021-10-27 04:13;2021-10-26 08:05;2021-10-27 08:08;2021-10-26 17:18;2021-10-26;2021-10-26 06:29;shuddha;;;
Dāmodar;K;Saptamī;2021-10-27 04:13;2021-10-28 05:42;2021-10-27 08:08;2021-10-28 08:10;2021-10-27 17:16;2021-10-27;2021-10-27 06:32;shuddha;;;
Dāmodar;K;Aṣṭamī;2021-10-28 05:42;2021-10-29 06:46;2021-10-28 08:10;2021-10-29 08:13;2021-10-28 17:13;2021-10-28;2021-10-28 06:34;shuddha;;;
Dāmodar;K;Navamī;2021-10-29 06:46;2021-10-30 07:19;2021-10-29 08:13;2021-10-30 08:15;2021-10-29 17:10;2021-10-29;2021-10-29 06:37;viddha;;;
Dāmodar;K;Daśamī;2021-10-30 07:19;2021-10-31 07:21;2021-10-30 08:15;2021-10-31 08:18;2021-10-30 17:08;2021-10-30;2021-10-30 06:39;viddha;;;
Dāmodar;K;Ekādaśī;2021-10-31 07:21;2021-10-01 06:54;2021-10-31 08:18;2021-11-01 08:20;2021-10-31 17:05;2021-10-31;2021-10-31 06:42;viddha;;;
Dāmodar;K;Dvādaśī;2021-10-01 06:54;2021-11-02 05:57;2021-10-01 07:04;2021-10-02 07:06;2021-10-01 18:31;2021-10-01;2021-10-01 05:28;sampurna;;;
Dāmodar;K;Trayodaśī;2021-11-02 05:57;2021-11-03 04:36;2021-11-02 08:23;2021-11-03 08:25;2021-11-02 17:00;2021-11-02;2021-11-02 06:47;shuddha;;;
Dāmodar;K;Chaturdaśī;2021-11-03 04:36;2021-11-04 02:52;2021-11-03 08:25;2021-11-04 08:28;2021-11-03 16:57;2021-11-03;2021-11-03 06:49;shuddha;;;
Dāmodar;K;Amāvasyā;2021-11-04 02:52;2021-11-05 00:53;2021-11-04 08:28;2021-11-05 08:31;2021-11-04 16:55;2021-11-04;2021-11-04 06:52;shuddha;;;
Dāmodar;G;Pratipad;2021-11-05 00:53;2021-11-05 22:41;2021-11-05 08:31;2021-11-06 08:33;2021-11-05 16:52;2021-11-05;2021-11-05 06:55;shuddha;;;
Dāmodar;G;Dvitīya;2021-11-05 22:41;2021-11-06 20:21;2021-11-05 08:31;2021-11-06 08:33;2021-11-05 16:52;2021-11-06;2021-11-06 06:57;shuddha;;;
Dāmodar;G;Tṛtīya;2021-11-06 20:21;2021-11-07 17:58;2021-11-06 08:33;2021-11-07 08:36;2021-11-06 16:50;2021-11-07;2021-11-07 07:60;shuddha;;;
Dāmodar;G;Chaturthī;2021-11-07 17:58;2021-11-08 15:38;2021-11-07 08:36;2021-11-08 08:38;2021-11-07 16:47;2021-11-08;2021-11-08 07:02;shuddha;;;
Dāmodar;G;Pañchamī;2021-11-08 15:38;2021-11-09 13:24;2021-11-08 08:38;2021-11-09 08:41;2021-11-08 16:45;2021-11-09;2021-11-09 07:05;shuddha;;;
Dāmodar;G;Śaṣṭhī;2021-11-09 13:24;2021-11-10 11:21;2021-11-09 08:41;2021-11-10 08:43;2021-11-09 16:42;2021-11-10;2021-11-10 07:07;shuddha;;;
Dāmodar;G;Saptamī;2021-11-10 11:21;2021-11-11 09:33;2021-11-10 08:43;2021-11-11 08:46;2021-11-10 16:40;2021-11-11;2021-11-11 07:10;shuddha;;;
Dāmodar;G;Aṣṭamī;2021-11-11 09:33;2021-11-12 08:06;2021-11-11 08:46;2021-11-12 08:48;2021-11-11 16:38;2021-11-12;2021-11-12 07:12;kshaya;;;
Dāmodar;G;Navamī;2021-11-12 08:06;2021-11-13 07:02;2021-11-12 08:48;2021-11-13 08:51;2021-11-12 16:36;2021-11-12;2021-11-12 07:12;viddha;;;
Dāmodar;G;Daśamī;2021-11-13 07:02;2021-11-14 06:26;2021-11-13 08:51;2021-11-14 08:53;2021-11-13 16:33;2021-11-13;2021-11-13 07:15;shuddha;;;
Dāmodar;G;Ekādaśī;2021-11-14 06:26;2021-11-15 06:20;2021-11-14 08:53;2021-11-15 08:56;2021-11-14 16:31;2021-11-14;2021-11-14 07:17;shuddha;;;
Dāmodar;G;Dvādaśī;2021-11-15 06:20;2021-11-16 06:44;2021-11-15 08:56;2021-11-16 08:58;2021-11-15 16:29;2021-11-15;2021-11-15 07:20;shuddha;;;
Dāmodar;G;Trayodaśī;2021-11-16 06:44;2021-11-17 07:40;2021-11-16 08:58;2021-11-17 09:01;2021-11-16 16:27;2021-11-16;2021-11-16 07:22;shuddha;;;
Dāmodar;G;Chaturdaśī;2021-11-17 07:40;2021-11-18 09:03;2021-11-17 09:01;2021-11-18 09:03;2021-11-17 16:25;2021-11-17;2021-11-17 07:25;sampurna;;;
Dāmodar;G;Pūrṇimā;2021-11-18 09:03;2021-11-19 10:49;2021-11-18 09:03;2021-11-19 09:06;2021-11-18 16:23;2021-11-18;2021-11-18 07:27;sampurna;;;
Keśava;K;Pratipad;2021-11-19 10:49;2021-11-20 12:51;2021-11-19 09:06;2021-11-20 09:08;2021-11-19 16:21;2021-11-20;2021-11-20 07:32;shuddha;;;
Keśava;K;Dvitīya;2021-11-20 12:51;2021-11-21 15:00;2021-11-20 09:08;2021-11-21 09:11;2021-11-20 16:19;2021-11-21;2021-11-21 07:35;shuddha;;;
Keśava;K;Tṛtīya;2021-11-21 15:00;2021-11-22 17:05;2021-11-21 09:11;2021-11-22 09:13;2021-11-21 16:17;2021-11-22;2021-11-22 07:37;shuddha;;;
Keśava;K;Chaturthī;2021-11-22 17:05;2021-11-23 18:58;2021-11-22 09:13;2021-11-23 09:15;2021-11-22 16:15;2021-11-23;2021-11-23 07:39;shuddha;;;
Keśava;K;Pañchamī;2021-11-23 18:58;2021-11-24 20:28;2021-11-23 09:15;2021-11-24 09:18;2021-11-23 16:13;2021-11-24;2021-11-24 07:42;shuddha;;;
Keśava;K;Śaṣṭhī;2021-11-24 20:28;2021-11-25 21:32;2021-11-24 09:18;2021-11-25 09:20;2021-11-24 16:12;2021-11-25;2021-11-25 07:44;shuddha;;;
Keśava;K;Saptamī;2021-11-25 21:32;2021-11-26 22:06;2021-11-25 09:20;2021-11-26 09:22;2021-11-25 16:10;2021-11-26;2021-11-26 07:46;shuddha;;;
Keśava;K;Aṣṭamī;2021-11-26 22:06;2021-11-27 22:08;2021-11-26 09:22;2021-11-27 09:24;2021-11-26 16:08;2021-11-27;2021-11-27 07:48;shuddha;;;
Keśava;K;Navamī;2021-11-27 22:08;2021-11-28 21:40;2021-11-27 09:24;2021-11-28 09:27;2021-11-27 16:07;2021-11-28;2021-11-28 07:51;shuddha;;;
Keśava;K;Daśamī;2021-11-28 21:40;2021-11-29 20:44;2021-11-28 09:27;2021-11-29 09:29;2021-11-28 16:05;2021-11-29;2021-11-29 07:53;shuddha;;;
Keśava;K;Ekādaśī;2021-11-29 20:44;2021-11-30 19:23;2021-11-29 09:29;2021-11-30 09:31;2021-11-29 16:04;2021-11-30;2021-11-30 07:55;shuddha;;;
Keśava;K;Dvādaśī;2021-11-30 19:23;2021-12-01 17:41;2021-11-30 09:31;2021-12-01 09:33;2021-11-30 16:03;2021-12-01;2021-12-01 07:57;shuddha;;;
Keśava;K;Trayodaśī;2021-12-01 17:41;2021-12-02 15:42;2021-12-01 09:33;2021-12-02 09:35;2021-12-01 16:01;2021-12-02;2021-12-02 07:59;shuddha;;;
Keśava;K;Chaturdaśī;2021-12-02 15:42;2021-12-03 13:32;2021-12-02 09:35;2021-12-03 09:37;2021-12-02 16:00;2021-12-03;2021-12-03 08:01;shuddha;;;
Keśava;K;Amāvasyā;2021-12-03 13:32;2021-12-04 11:13;2021-12-03 09:37;2021-12-04 09:39;2021-12-03 15:59;2021-12-04;2021-12-04 08:03;shuddha;;;
Keśava;G;Pratipad;2021-12-04 11:13;2021-12-05 08:51;2021-12-04 09:39;2021-12-05 09:40;2021-12-04 15:58;2021-12-05;2021-12-05 08:04;kshaya;;;
Keśava;G;Dvitīya;2021-12-05 08:51;2021-12-06 06:32;2021-12-05 09:40;2021-12-06 09:42;2021-12-05 15:57;2021-12-05;2021-12-05 08:04;viddha;;;
Keśava;G;Tṛtīya;2021-12-06 06:32;2021-12-07 04:20;2021-12-06 09:42;2021-12-07 09:44;2021-12-06 15:56;2021-12-06;2021-12-06 08:06;shuddha;;;
Keśava;G;Chaturthī;2021-12-07 04:20;2021-12-08 02:19;2021-12-07 09:44;2021-12-08 09:46;2021-12-07 15:55;2021-12-07;2021-12-07 08:08;shuddha;;;
Keśava;G;Pañchamī;2021-12-08 02:19;2021-12-09 00:34;2021-12-08 09:46;2021-12-09 09:47;2021-12-08 15:55;2021-12-08;2021-12-08 08:10;shuddha;;;
Keśava;G;Śaṣṭhī;2021-12-09 00:34;2021-12-09 23:10;2021-12-09 09:47;2021-12-10 09:49;2021-12-09 15:54;2021-12-09;2021-12-09 08:11;shuddha;;;
Keśava;G;Saptamī;2021-12-09 23:10;2021-12-10 22:10;2021-12-09 09:47;2021-12-10 09:49;2021-12-09 15:54;2021-12-10;2021-12-10 08:13;shuddha;;;
Keśava;G;Aṣṭamī;2021-12-10 22:10;2021-12-11 21:37;2021-12-10 09:49;2021-12-11 09:50;2021-12-10 15:53;2021-12-11;2021-12-11 08:14;shuddha;;;
Keśava;G;Navamī;2021-12-11 21:37;2021-12-12 21:34;2021-12-11 09:50;2021-12-12 09:51;2021-12-11 15:53;2021-12-12;2021-12-12 08:15;shuddha;;;
Keśava;G;Daśamī;2021-12-12 21:34;2021-12-13 22:03;2021-12-12 09:51;2021-12-13 09:53;2021-12-12 15:53;2021-12-13;2021-12-13 08:17;shuddha;;;
Keśava;G;Ekādaśī;2021-12-13 22:03;2021-12-14 23:02;2021-12-13 09:53;2021-12-14 09:54;2021-12-13 15:52;2021-12-14;2021-12-14 08:18;shuddha;;;
Keśava;G;Dvādaśī;2021-12-14 23:02;2021-12-16 00:29;2021-12-14 09:54;2021-12-15 09:55;2021-12-14 15:52;2021-12-15;2021-12-15 08:19;shuddha;;;
Keśava;G;Trayodaśī;2021-12-16 00:29;2021-12-17 02:18;2021-12-16 09:56;2021-12-17 09:57;2021-12-16 15:52;2021-12-16;2021-12-16 08:20;shuddha;;;
Keśava;G;Chaturdaśī;2021-12-17 02:18;2021-12-18 04:23;2021-12-17 09:57;2021-12-18 09:58;2021-12-17 15:52;2021-12-17;2021-12-17 08:21;shuddha;;;
Keśava;G;Pūrṇimā;2021-12-18 04:23;2021-12-19 06:34;2021-12-18 09:58;2021-12-19 09:58;2021-12-18 15:52;2021-12-18;2021-12-18 08:22;shuddha;;;
Nārāyaṇ;K;Pratipad;2021-12-19 06:34;2021-12-20 08:39;2021-12-19 09:58;2021-12-20 09:59;2021-12-19 15:52;2021-12-19;2021-12-19 08:22;shuddha;;;
Nārāyaṇ;K;Dvitīya;2021-12-20 08:39;2021-12-21 10:31;2021-12-20 09:59;2021-12-21 10:00;2021-12-20 15:53;2021-12-20;2021-12-20 08:23;sampurna;;;
Nārāyaṇ;K;Tṛtīya;2021-12-21 10:31;2021-12-22 12:00;2021-12-21 10:00;2021-12-22 10:00;2021-12-21 15:53;2021-12-22;2021-12-22 08:24;shuddha;;;
Nārāyaṇ;K;Chaturthī;2021-12-22 12:00;2021-12-23 13:03;2021-12-22 10:00;2021-12-23 10:01;2021-12-22 15:54;2021-12-23;2021-12-23 08:25;shuddha;;;
Nārāyaṇ;K;Pañchamī;2021-12-23 13:03;2021-12-24 13:35;2021-12-23 10:01;2021-12-24 10:01;2021-12-23 15:54;2021-12-24;2021-12-24 08:25;shuddha;;;
Nārāyaṇ;K;Śaṣṭhī;2021-12-24 13:35;2021-12-25 13:36;2021-12-24 10:01;2021-12-25 10:01;2021-12-24 15:55;2021-12-25;2021-12-25 08:25;shuddha;;;
Nārāyaṇ;K;Saptamī;2021-12-25 13:36;2021-12-26 13:06;2021-12-25 10:01;2021-12-26 10:01;2021-12-25 15:56;2021-12-26;2021-12-26 08:25;shuddha;;;
Nārāyaṇ;K;Aṣṭamī;2021-12-26 13:06;2021-12-27 12:09;2021-12-26 10:01;2021-12-27 10:01;2021-12-26 15:57;2021-12-27;2021-12-27 08:25;shuddha;;;
Nārāyaṇ;K;Navamī;2021-12-27 12:09;2021-12-28 10:47;2021-12-27 10:01;2021-12-28 10:01;2021-12-27 15:58;2021-12-28;2021-12-28 08:25;shuddha;;;
Nārāyaṇ;K;Daśamī;2021-12-28 10:47;2021-12-29 09:04;2021-12-28 10:01;2021-12-29 10:01;2021-12-28 15:59;2021-12-29;2021-12-29 08:25;kshaya;;;
