masa;paksha;tithi;start;end;start_sunrise;next_day_sunrise;sunset;date;arunoday;type;nakshatra_name;nakshatra_start;nakshatra_end
Mādhava;K;Navamī;2022-01-26 02:59;2022-01-27 00:58;2022-01-26 06:25;2022-01-27 06:25;;2022-01-26;2022-01-26 04:49;shuddha;;;
Mādhava;K;Daśamī;2022-01-27 00:58;2022-01-27 22:46;2022-01-27 06:25;2022-01-28 06:24;;2022-01-27;2022-01-27 04:49;shuddha;;;
Mādhava;K;Ekādaśī;2022-01-27 22:46;2022-01-28 20:27;2022-01-27 06:25;2022-01-28 06:24;;2022-01-28;2022-01-28 04:48;shuddha;;;
Mādhava;K;Dvādaśī;2022-01-28 20:27;2022-01-29 18:05;2022-01-28 06:24;2022-01-29 06:24;2022-01-28 17:17;2022-01-29;2022-01-29 04:48;shuddha;;;
Mādhava;K;Trayodaśī;2022-01-29 18:05;2022-01-30 15:46;2022-01-29 06:24;2022-01-30 06:24;;2022-01-30;2022-01-30 04:48;shuddha;;;
Mādhava;K;Chaturdaśī;2022-01-30 15:46;2022-01-31 13:35;2022-01-30 06:24;2022-01-31 06:23;;2022-01-31;2022-01-31 04:47;shuddha;;;
Mādhava;K;Amāvasyā;2022-01-31 13:35;2022-02-01 11:36;2022-01-31 06:23;2022-02-01 06:23;;2022-02-01;2022-02-01 04:47;shuddha;;;
Mādhava;G;Pratipad;2022-02-01 11:36;2022-02-02 09:53;2022-02-01 06:23;2022-02-02 06:22;;2022-02-02;2022-02-02 04:46;shuddha;;;
Mādhava;G;Dvitīya;2022-02-02 09:53;2022-02-03 08:33;2022-02-02 06:22;2022-02-03 06:22;;2022-02-03;2022-02-03 04:46;shuddha;;;
Mādhava;G;Tṛtīya;2022-02-03 08:33;2022-02-04 07:36;2022-02-03 06:22;2022-02-04 06:21;;2022-02-04;2022-02-04 04:45;shuddha;;;
Mādhava;G;Chaturthī;2022-02-04 07:36;2022-02-05 07:07;2022-02-04 06:21;2022-02-05 06:21;;2022-02-05;2022-02-05 04:45;shuddha;;;
Mādhava;G;Pañchamī;2022-02-05 07:07;2022-02-06 07:09;2022-02-05 06:21;2022-02-06 06:20;;2022-02-06;2022-02-06 04:44;shuddha;;;
Mādhava;G;Śaṣṭhī;2022-02-06 07:09;2022-02-07 07:42;2022-02-06 06:20;2022-02-07 06:20;;2022-02-07;2022-02-07 04:44;shuddha;;;
Mādhava;G;Saptamī;2022-02-07 07:42;2022-02-08 08:45;2022-02-07 06:20;2022-02-08 06:19;;2022-02-08;2022-02-08 04:43;shuddha;;;
Mādhava;G;Aṣṭamī;2022-02-08 08:45;2022-02-09 10:15;2022-02-08 06:19;2022-02-09 06:19;;2022-02-09;2022-02-09 04:43;shuddha;;;
Mādhava;G;Navamī;2022-02-09 10:15;2022-02-10 12:06;2022-02-09 06:19;2022-02-10 06:18;;2022-02-10;2022-02-10 04:42;shuddha;;;
Mādhava;G;Daśamī;2022-02-10 12:06;2022-02-11 14:11;2022-02-10 06:18;2022-02-11 06:18;;2022-02-11;2022-02-11 04:42;shuddha;;;
Mādhava;G;Ekādaśī;2022-02-11 14:11;2022-02-12 16:20;2022-02-11 06:18;2022-02-12 06:17;;2022-02-12;2022-02-12 04:41;shuddha;;;
Mādhava;G;Dvādaśī;2022-02-12 16:20;2022-02-13 18:23;2022-02-12 06:17;2022-02-13 06:17;2022-02-12 17:27;2022-02-13;2022-02-13 04:41;shuddha;punarvasu;2022-02-13 09:35;2022-02-14 11:56
Mādhava;G;Trayodaśī;2022-02-13 18:23;2022-02-14 20:09;2022-02-13 06:17;2022-02-14 06:16;2022-02-13 17:28;2022-02-14;2022-02-14 04:40;shuddha;;;
Mādhava;G;Chaturdaśī;2022-02-14 20:09;2022-02-15 21:32;2022-02-14 06:16;2022-02-15 06:15;;2022-02-15;2022-02-15 04:39;shuddha;;;
Mādhava;G;Pūrṇimā;2022-02-15 21:32;2022-02-16 22:30;2022-02-15 06:15;2022-02-16 06:15;;2022-02-16;2022-02-16 04:39;shuddha;;;
Govinda;K;Pratipad;2022-02-16 22:30;2022-02-17 22:55;2022-02-16 06:15;2022-02-17 06:14;;2022-02-17;2022-02-17 04:38;shuddha;;;
Govinda;K;Dvitīya;2022-02-17 22:55;2022-02-18 22:49;2022-02-17 06:14;2022-02-18 06:13;;2022-02-18;2022-02-18 04:37;shuddha;;;
Govinda;K;Tṛtīya;2022-02-18 22:49;2022-02-19 22:13;2022-02-18 06:13;2022-02-19 06:13;;2022-02-19;2022-02-19 04:37;shuddha;;;
Govinda;K;Chaturthī;2022-02-19 22:13;2022-02-20 21:09;2022-02-19 06:13;2022-02-20 06:12;;2022-02-20;2022-02-20 04:36;shuddha;;;
Govinda;K;Pañchamī;2022-02-20 21:09;2022-02-21 19:41;2022-02-20 06:12;2022-02-21 06:11;;2022-02-21;2022-02-21 04:35;shuddha;;;
Govinda;K;Śaṣṭhī;2022-02-21 19:41;2022-02-22 17:54;2022-02-21 06:11;2022-02-22 06:11;;2022-02-22;2022-02-22 04:35;shuddha;;;
Govinda;K;Saptamī;2022-02-22 17:54;2022-02-23 15:50;2022-02-22 06:11;2022-02-23 06:10;;2022-02-23;2022-02-23 04:34;shuddha;;;
Govinda;K;Aṣṭamī;2022-02-23 15:50;2022-02-24 13:36;2022-02-23 06:10;2022-02-24 06:09;;2022-02-24;2022-02-24 04:33;shuddha;;;
Govinda;K;Navamī;2022-02-24 13:36;2022-02-25 11:15;2022-02-24 06:09;2022-02-25 06:08;;2022-02-25;2022-02-25 04:32;shuddha;;;
Govinda;K;Daśamī;2022-02-25 11:15;2022-02-26 08:51;2022-02-25 06:08;2022-02-26 06:07;;2022-02-26;2022-02-26 04:31;shuddha;;;
Govinda;K;Ekādaśī;2022-02-26 08:51;2022-02-27 06:31;2022-02-26 06:07;2022-02-27 06:06;;2022-02-27;2022-02-27 04:30;shuddha;;;
Govinda;K;Dvādaśī;2022-02-27 06:31;2022-02-28 04:21;2022-02-27 06:06;2022-02-28 06:05;2022-02-27 17:35;2022-02-28;2022-02-28 04:29;kshaya;;;
Govinda;K;Trayodaśī;2022-02-28 04:21;2022-03-01 02:22;2022-02-28 06:05;2022-03-01 06:05;;2022-02-28;2022-02-28 04:29;shuddha;;;
Govinda;K;Chaturdaśī;2022-03-01 02:22;2022-03-02 00:39;2022-03-01 06:05;2022-03-02 06:04;;2022-03-01;2022-03-01 04:29;shuddha;;;
Govinda;K;Amāvasyā;2022-03-02 00:39;2022-03-02 23:19;2022-03-02 06:04;2022-03-03 06:03;;2022-03-02;2022-03-02 04:28;shuddha;;;
Govinda;G;Pratipad;2022-03-02 23:19;2022-03-03 22:22;2022-03-02 06:04;2022-03-03 06:03;;2022-03-03;2022-03-03 04:27;shuddha;;;
Govinda;G;Dvitīya;2022-03-03 22:22;2022-03-04 21:54;2022-03-03 06:03;2022-03-04 06:02;;2022-03-04;2022-03-04 04:26;shuddha;;;
Govinda;G;Tṛtīya;2022-03-04 21:54;2022-03-05 21:55;2022-03-04 06:02;2022-03-05 06:01;;2022-03-05;2022-03-05 04:25;shuddha;;;
Govinda;G;Chaturthī;2022-03-05 21:55;2022-03-06 22:28;2022-03-05 06:01;2022-03-06 06:00;;2022-03-06;2022-03-06 04:24;shuddha;;;
Govinda;G;Pañchamī;2022-03-06 22:28;2022-03-07 23:31;2022-03-06 06:00;2022-03-07 05:59;;2022-03-07;2022-03-07 04:23;shuddha;;;
Govinda;G;Śaṣṭhī;2022-03-07 23:31;2022-03-09 01:00;2022-03-07 05:59;2022-03-08 05:58;;2022-03-08;2022-03-08 04:22;shuddha;;;
Govinda;G;Saptamī;2022-03-09 01:00;2022-03-10 02:49;2022-03-09 05:57;2022-03-10 05:56;;2022-03-09;2022-03-09 04:21;shuddha;;;
Govinda;G;Aṣṭamī;2022-03-10 02:49;2022-03-11 04:53;2022-03-10 05:56;2022-03-11 05:55;;2022-03-10;2022-03-10 04:20;shuddha;;;
Govinda;G;Navamī;2022-03-11 04:53;2022-03-12 06:59;2022-03-11 05:55;2022-03-12 05:54;;2022-03-11;2022-03-11 04:19;sampurna;;;
Govinda;G;Daśamī;2022-03-12 06:59;2022-03-13 08:59;2022-03-12 05:54;2022-03-13 05:54;;2022-03-13;2022-03-13 04:18;shuddha;pushya;2022-03-13 19:05;2022-03-14 21:11
Govinda;G;Ekādaśī;2022-03-13 08:59;2022-03-14 10:43;2022-03-13 05:54;2022-03-14 05:53;;2022-03-14;2022-03-14 04:17;shuddha;;;
Govinda;G;Dvādaśī;2022-03-14 10:43;2022-03-15 12:03;2022-03-14 05:53;2022-03-15 05:52;2022-03-14 17:42;2022-03-15;2022-03-15 04:16;shuddha;;;
Govinda;G;Trayodaśī;2022-03-15 12:03;2022-03-16 12:56;2022-03-15 05:52;2022-03-16 05:51;2022-03-15 17:42;2022-03-16;2022-03-16 04:15;shuddha;;;
Govinda;G;Chaturdaśī;2022-03-16 12:56;2022-03-17 13:18;2022-03-16 05:51;2022-03-17 05:50;;2022-03-17;2022-03-17 04:14;shuddha;;;
Govinda;G;Pūrṇimā;2022-03-17 13:18;2022-03-18 13:08;2022-03-17 05:50;;;2022-03-18;;shuddha;;;
