masa;paksha;tithi;start;end;start_sunrise;next_day_sunrise;sunset;date;arunoday;type;nakshatra_name;nakshatra_start;nakshatra_end
Nārāyaṇ;K;Ekādaśī;2021-12-28 23:04;2021-12-29 21:05;2021-12-28 07:20;2021-12-29 07:20;2021-12-28 16:58;2021-12-29;2021-12-29 05:44;shuddha;;;
Nārāyaṇ;K;Dvādaśī;2021-12-29 21:05;2021-12-30 18:54;2021-12-29 07:20;2021-12-30 07:20;2021-12-29 16:59;2021-12-30;2021-12-30 05:44;shuddha;;;
Nārāyaṇ;K;Trayodaśī;2021-12-30 18:54;2021-12-31 16:36;2021-12-30 07:20;2021-12-31 07:20;2021-12-30 17:00;2021-12-31;2021-12-31 05:44;shuddha;;;
Nārāyaṇ;K;Chaturdaśī;2021-12-31 16:36;2022-01-01 14:14;2021-12-31 07:20;2022-01-01 07:20;2021-12-31 17:01;2022-01-01;2022-01-01 05:44;shuddha;;;
Nārāyaṇ;K;Amāvasyā;2022-01-01 14:14;2022-01-02 11:56;2022-01-01 07:20;2022-01-02 07:21;2022-01-01 17:01;2022-01-02;2022-01-02 05:45;shuddha;;;
Nārāyaṇ;G;Pratipad;2022-01-02 11:56;2022-01-03 09:45;2022-01-02 07:21;2022-01-03 07:21;2022-01-02 17:02;2022-01-03;2022-01-03 05:45;shuddha;;;
Nārāyaṇ;G;Dvitīya;2022-01-03 09:45;2022-01-04 07:45;2022-01-03 07:21;2022-01-04 07:21;2022-01-03 17:03;2022-01-04;2022-01-04 05:45;shuddha;;;
Nārāyaṇ;G;Tṛtīya;2022-01-04 07:45;2022-01-05 06:02;2022-01-04 07:21;2022-01-05 07:21;2022-01-04 17:04;2022-01-05;2022-01-05 05:45;kshaya;;;
Nārāyaṇ;G;Chaturthī;2022-01-05 06:02;2022-01-06 04:41;2022-01-05 07:21;2022-01-06 07:21;2022-01-05 17:05;2022-01-05;2022-01-05 05:45;viddha;;;
Nārāyaṇ;G;Pañchamī;2022-01-06 04:41;2022-01-07 03:43;2022-01-06 07:21;2022-01-07 07:21;2022-01-06 17:06;2022-01-06;2022-01-06 05:45;shuddha;;;
Nārāyaṇ;G;Śaṣṭhī;2022-01-07 03:43;2022-01-08 03:13;2022-01-07 07:21;2022-01-08 07:21;2022-01-07 17:07;2022-01-07;2022-01-07 05:45;shuddha;;;
Nārāyaṇ;G;Saptamī;2022-01-08 03:13;2022-01-09 03:13;2022-01-08 07:21;2022-01-09 07:21;2022-01-08 17:07;2022-01-08;2022-01-08 05:45;shuddha;;;
Nārāyaṇ;G;Aṣṭamī;2022-01-09 03:13;2022-01-10 03:45;2022-01-09 07:21;2022-01-10 07:21;2022-01-09 17:08;2022-01-09;2022-01-09 05:45;shuddha;;;
Nārāyaṇ;G;Navamī;2022-01-10 03:45;2022-01-11 04:47;2022-01-10 07:21;2022-01-11 07:20;2022-01-10 17:09;2022-01-10;2022-01-10 05:45;shuddha;;;
Nārāyaṇ;G;Daśamī;2022-01-11 04:47;2022-01-12 06:16;2022-01-11 07:20;2022-01-12 07:20;2022-01-11 17:10;2022-01-11;2022-01-11 05:44;shuddha;;;
Nārāyaṇ;G;Ekādaśī;2022-01-12 06:16;2022-01-13 08:07;2022-01-12 07:20;2022-01-13 07:20;2022-01-12 17:11;2022-01-13;2022-01-13 05:44;sampurna;Rohini;2022-01-14 06:12;2022-01-15 08:44
Nārāyaṇ;G;Dvādaśī;2022-01-13 08:07;2022-01-14 10:13;2022-01-13 07:20;2022-01-14 07:20;2022-01-13 17:12;2022-01-14;2022-01-14 05:44;shuddha;;;
Nārāyaṇ;G;Trayodaśī;2022-01-14 10:13;2022-01-15 12:24;2022-01-14 07:20;2022-01-15 07:19;2022-01-14 17:13;2022-01-15;2022-01-15 05:43;shuddha;;;
Nārāyaṇ;G;Chaturdaśī;2022-01-15 12:24;2022-01-16 14:28;2022-01-15 07:19;2022-01-16 07:19;2022-01-15 17:14;2022-01-16;2022-01-16 05:43;shuddha;;;
Nārāyaṇ;G;Pūrṇimā;2022-01-16 14:28;2022-01-17 16:18;2022-01-16 07:19;2022-01-17 07:19;2022-01-16 17:15;2022-01-17;2022-01-17 05:43;shuddha;;;
Mādhava;K;Pratipad;2022-01-17 16:18;2022-01-18 17:45;2022-01-17 07:19;2022-01-18 07:18;2022-01-17 17:16;2022-01-18;2022-01-18 05:42;shuddha;;;
Mādhava;K;Dvitīya;2022-01-18 17:45;2022-01-19 18:45;2022-01-18 07:18;2022-01-19 07:18;2022-01-18 17:17;2022-01-19;2022-01-19 05:42;shuddha;;;
Mādhava;K;Tṛtīya;2022-01-19 18:45;2022-01-20 19:14;2022-01-19 07:18;2022-01-20 07:17;2022-01-19 17:19;2022-01-20;2022-01-20 05:41;shuddha;;;
Mādhava;K;Chaturthī;2022-01-20 19:14;2022-01-21 19:11;2022-01-20 07:17;2022-01-21 07:17;2022-01-20 17:20;2022-01-21;2022-01-21 05:41;shuddha;;;
Mādhava;K;Pañchamī;2022-01-21 19:11;2022-01-22 18:39;2022-01-21 07:17;2022-01-22 07:16;2022-01-21 17:21;2022-01-22;2022-01-22 05:40;shuddha;;;
Mādhava;K;Śaṣṭhī;2022-01-22 18:39;2022-01-23 17:39;2022-01-22 07:16;2022-01-23 07:16;2022-01-22 17:22;2022-01-23;2022-01-23 05:40;shuddha;;;
Mādhava;K;Saptamī;2022-01-23 17:39;2022-01-24 16:14;2022-01-23 07:16;2022-01-24 07:15;2022-01-23 17:23;2022-01-24;2022-01-24 05:39;shuddha;;;
Mādhava;K;Aṣṭamī;2022-01-24 16:14;2022-01-25 14:29;2022-01-24 07:15;2022-01-25 07:15;2022-01-24 17:24;2022-01-25;2022-01-25 05:39;shuddha;;;
Mādhava;K;Navamī;2022-01-25 14:29;2022-01-26 12:28;2022-01-25 07:15;2022-01-26 07:14;2022-01-25 17:25;2022-01-26;2022-01-26 05:38;shuddha;;;
Mādhava;K;Daśamī;2022-01-26 12:28;2022-01-27 10:16;2022-01-26 07:14;2022-01-27 07:13;2022-01-26 17:26;2022-01-27;2022-01-27 05:37;shuddha;;;
Mādhava;K;Ekādaśī;2022-01-27 10:16;2022-01-28 07:57;2022-01-27 07:13;2022-01-28 07:13;2022-01-27 17:27;2022-01-28;2022-01-28 05:37;shuddha;;;
Mādhava;K;Dvādaśī;2022-01-28 07:57;2022-01-29 05:35;2022-01-28 07:13;2022-01-29 07:12;2022-01-28 17:28;2022-01-29;2022-01-29 05:36;kshaya;;;
Mādhava;K;Trayodaśī;2022-01-29 05:35;2022-01-30 03:16;2022-01-29 07:12;2022-01-30 07:11;2022-01-29 17:29;2022-01-29;2022-01-29 05:36;shuddha;;;
Mādhava;K;Chaturdaśī;2022-01-30 03:16;2022-01-31 01:05;2022-01-30 07:11;2022-01-31 07:10;2022-01-30 17:30;2022-01-30;2022-01-30 05:35;shuddha;;;
Mādhava;K;Amāvasyā;2022-01-31 01:05;2022-01-31 23:06;2022-01-31 07:10;2022-02-01 07:10;2022-01-31 17:32;2022-01-31;2022-01-31 05:34;shuddha;;;
Mādhava;G;Pratipad;2022-01-31 23:06;2022-02-01 21:23;2022-01-31 07:10;2022-02-01 07:10;2022-01-31 17:32;2022-02-01;2022-02-01 05:34;shuddha;;;
Mādhava;G;Dvitīya;2022-02-01 21:23;2022-02-02 20:03;2022-02-01 07:10;2022-02-02 07:09;2022-02-01 17:33;2022-02-02;2022-02-02 05:33;shuddha;;;
Mādhava;G;Tṛtīya;2022-02-02 20:03;2022-02-03 19:06;2022-02-02 07:09;2022-02-03 07:08;2022-02-02 17:34;2022-02-03;2022-02-03 05:32;shuddha;;;
Mādhava;G;Chaturthī;2022-02-03 19:06;2022-02-04 18:37;2022-02-03 07:08;2022-02-04 07:07;2022-02-03 17:35;2022-02-04;2022-02-04 05:31;shuddha;;;
Mādhava;G;Pañchamī;2022-02-04 18:37;2022-02-05 18:39;2022-02-04 07:07;2022-02-05 07:06;2022-02-04 17:36;2022-02-05;2022-02-05 05:30;shuddha;;;
Mādhava;G;Śaṣṭhī;2022-02-05 18:39;2022-02-06 19:12;2022-02-05 07:06;2022-02-06 07:05;2022-02-05 17:37;2022-02-06;2022-02-06 05:29;shuddha;;;
Mādhava;G;Saptamī;2022-02-06 19:12;2022-02-07 20:15;2022-02-06 07:05;2022-02-07 07:04;2022-02-06 17:38;2022-02-07;2022-02-07 05:28;shuddha;;;
Mādhava;G;Aṣṭamī;2022-02-07 20:15;2022-02-08 21:45;2022-02-07 07:04;2022-02-08 07:03;2022-02-07 17:39;2022-02-08;2022-02-08 05:27;shuddha;;;
Mādhava;G;Navamī;2022-02-08 21:45;2022-02-09 23:36;2022-02-08 07:03;2022-02-09 07:02;2022-02-08 17:40;2022-02-09;2022-02-09 05:26;shuddha;;;
Mādhava;G;Daśamī;2022-02-09 23:36;2022-02-11 01:41;2022-02-09 07:02;2022-02-10 07:01;2022-02-09 17:41;2022-02-10;2022-02-10 05:25;shuddha;;;
Mādhava;G;Ekādaśī;2022-02-11 01:41;2022-02-12 03:50;2022-02-11 07:00;2022-02-12 06:59;2022-02-11 17:43;2022-02-11;2022-02-11 05:24;shuddha;;;
Mādhava;G;Dvādaśī;2022-02-12 03:50;2022-02-13 05:53;2022-02-12 06:59;2022-02-13 06:58;2022-02-12 17:45;2022-02-12;2022-02-12 05:23;shuddha;Punarvasu;2022-02-12 21:05;2022-02-13 23:26
Mādhava;G;Trayodaśī;2022-02-13 05:53;2022-02-14 07:39;2022-02-13 06:58;2022-02-14 06:57;2022-02-13 17:46;2022-02-13;2022-02-13 05:22;sampurna;;;
Mādhava;G;Chaturdaśī;2022-02-14 07:39;2022-02-15 09:02;2022-02-14 06:57;2022-02-15 06:56;2022-02-14 17:47;2022-02-15;2022-02-15 05:20;shuddha;;;
Mādhava;G;Pūrṇimā;2022-02-15 09:02;2022-02-16 10:00;2022-02-15 06:56;2022-02-16 06:55;2022-02-15 17:48;2022-02-16;2022-02-16 05:19;shuddha;;;
Govinda;K;Pratipad;2022-02-16 10:00;2022-02-17 10:25;2022-02-16 06:55;2022-02-17 06:53;2022-02-16 17:49;2022-02-17;2022-02-17 05:17;shuddha;;;
Govinda;K;Dvitīya;2022-02-17 10:25;2022-02-18 10:19;2022-02-17 06:53;2022-02-18 06:52;2022-02-17 17:50;2022-02-18;2022-02-18 05:16;shuddha;;;
Govinda;K;Tṛtīya;2022-02-18 10:19;2022-02-19 09:43;2022-02-18 06:52;2022-02-19 06:51;2022-02-18 17:51;2022-02-19;2022-02-19 05:15;shuddha;;;
Govinda;K;Chaturthī;2022-02-19 09:43;2022-02-20 08:39;2022-02-19 06:51;2022-02-20 06:50;2022-02-19 17:52;2022-02-20;2022-02-20 05:14;shuddha;;;
Govinda;K;Pañchamī;2022-02-20 08:39;2022-02-21 07:11;2022-02-20 06:50;2022-02-21 06:49;2022-02-20 17:53;2022-02-21;2022-02-21 05:13;shuddha;;;
Govinda;K;Śaṣṭhī;2022-02-21 07:11;2022-02-22 05:24;2022-02-21 06:49;2022-02-22 06:47;2022-02-21 17:54;2022-02-22;2022-02-22 05:11;kshaya;;;
Govinda;K;Saptamī;2022-02-22 05:24;2022-02-23 03:20;2022-02-22 06:47;2022-02-23 06:46;2022-02-22 17:55;2022-02-22;2022-02-22 05:11;viddha;;;
Govinda;K;Aṣṭamī;2022-02-23 03:20;2022-02-24 01:06;2022-02-23 06:46;2022-02-24 06:45;2022-02-23 17:56;2022-02-23;2022-02-23 05:10;shuddha;;;
Govinda;K;Navamī;2022-02-24 01:06;2022-02-24 22:45;2022-02-24 06:45;2022-02-25 06:43;2022-02-24 17:57;2022-02-24;2022-02-24 05:09;shuddha;;;
Govinda;K;Daśamī;2022-02-24 22:45;2022-02-25 20:21;2022-02-24 06:45;2022-02-25 06:43;2022-02-24 17:57;2022-02-25;2022-02-25 05:07;shuddha;;;
Govinda;K;Ekādaśī;2022-02-25 20:21;2022-02-26 18:01;2022-02-25 06:43;2022-02-26 06:42;2022-02-25 17:58;2022-02-26;2022-02-26 05:06;shuddha;;;
Govinda;K;Dvādaśī;2022-02-26 18:01;2022-02-27 15:51;2022-02-26 06:42;2022-02-27 06:41;2022-02-26 17:59;2022-02-27;2022-02-27 05:05;shuddha;;;
Govinda;K;Trayodaśī;2022-02-27 15:51;2022-02-28 13:52;2022-02-27 06:41;2022-02-28 06:39;2022-02-27 18:00;2022-02-28;2022-02-28 05:03;shuddha;;;
Govinda;K;Chaturdaśī;2022-02-28 13:52;2022-03-01 12:09;2022-02-28 06:39;2022-03-01 06:38;2022-02-28 18:01;2022-03-01;2022-03-01 05:02;shuddha;;;
Govinda;K;Amāvasyā;2022-03-01 12:09;2022-03-02 10:49;2022-03-01 06:38;2022-03-02 06:37;2022-03-01 18:02;2022-03-02;2022-03-02 05:01;shuddha;;;
Govinda;G;Pratipad;2022-03-02 10:49;2022-03-03 09:52;2022-03-02 06:37;2022-03-03 06:35;2022-03-02 18:03;2022-03-03;2022-03-03 04:59;shuddha;;;
Govinda;G;Dvitīya;2022-03-03 09:52;2022-03-04 09:24;2022-03-03 06:35;2022-03-04 06:34;2022-03-03 18:04;2022-03-04;2022-03-04 04:58;shuddha;;;
Govinda;G;Tṛtīya;2022-03-04 09:24;2022-03-05 09:25;2022-03-04 06:34;2022-03-05 06:33;2022-03-04 18:05;2022-03-05;2022-03-05 04:57;shuddha;;;
Govinda;G;Chaturthī;2022-03-05 09:25;2022-03-06 09:58;2022-03-05 06:33;2022-03-06 06:31;2022-03-05 18:06;2022-03-06;2022-03-06 04:55;shuddha;;;
Govinda;G;Pañchamī;2022-03-06 09:58;2022-03-07 11:01;2022-03-06 06:31;2022-03-07 06:30;2022-03-06 18:07;2022-03-07;2022-03-07 04:54;shuddha;;;
Govinda;G;Śaṣṭhī;2022-03-07 11:01;2022-03-08 12:30;2022-03-07 06:30;2022-03-08 06:28;2022-03-07 18:08;2022-03-08;2022-03-08 04:52;shuddha;;;
Govinda;G;Saptamī;2022-03-08 12:30;2022-03-09 14:19;2022-03-08 06:28;2022-03-09 06:27;2022-03-08 18:08;2022-03-09;2022-03-09 04:51;shuddha;;;
Govinda;G;Aṣṭamī;2022-03-09 14:19;2022-03-10 16:23;2022-03-09 06:27;2022-03-10 06:25;2022-03-09 18:09;2022-03-10;2022-03-10 04:49;shuddha;;;
Govinda;G;Navamī;2022-03-10 16:23;2022-03-11 18:29;2022-03-10 06:25;2022-03-11 06:24;2022-03-10 18:10;2022-03-11;2022-03-11 04:48;shuddha;;;
Govinda;G;Daśamī;2022-03-11 18:29;2022-03-12 20:29;2022-03-11 06:24;2022-03-12 06:23;2022-03-11 18:11;2022-03-12;2022-03-12 04:47;shuddha;Pūṣya;2022-03-13 06:35;2022-03-14 08:41
Govinda;G;Ekādaśī;2022-03-12 20:29;2022-03-13 23:13;2022-03-12 06:23;2022-03-13 07:21;2022-03-12 18:12;2022-03-13;2022-03-13 05:45;shuddha;;;
Govinda;G;Dvādaśī;2022-03-13 23:13;2022-03-15 00:33;2022-03-13 07:21;2022-03-14 07:20;2022-03-13 19:13;2022-03-14;2022-03-14 05:44;shuddha;;;
Govinda;G;Trayodaśī;2022-03-15 00:33;2022-03-16 01:26;2022-03-15 07:18;2022-03-16 07:17;2022-03-15 19:15;2022-03-15;2022-03-15 05:42;shuddha;;;
Govinda;G;Chaturdaśī;2022-03-16 01:26;2022-03-17 01:48;2022-03-16 07:17;2022-03-17 07:15;2022-03-16 19:16;2022-03-16;2022-03-16 05:41;shuddha;;;
Govinda;G;Pūrṇimā;2022-03-17 01:48;2022-03-18 01:38;2022-03-17 07:15;;2022-03-17 19:17;2022-03-17;2022-03-17 05:39;shuddha;;;
